tweet_id,text,related
5630407009,"Missing my NLO, feel like shit today hope its not pig bird monkey flu",1
5626079705,"Thinking about bailing out of work early and get some much needed down time not feeling good though,better not be no stinking swine flu",1
5111482411,Everyone is getting sick. *puts on dr. mask* I got my flu shot but I dont have much confidence in it.,1
5623546103,"Off to get my flu shot at our other office which means getting my favorite lunch on the way back, turkey tips from Floramo's!",1
5620278210,"@MarnieMacLean ah the joys of getting old. At least we know when the weather is changing...oh, wait, are you cause of the flu?",1
5105387808,"Crap, I think I'm getting sick. Stupid flu season.",1
4092428910,"Darlington battling the flu this week, but s'western playing tough after getting drilled by mineral pointast week.",1
5610077210,I think I have the west Nile SARS H1N1 avion bird flu. Or maybe I'm fine.,1
5101765509,Swine flu fears getting out of hand. [pic]  http://twitpic.com/mm0xl (via @1000000),1
5127045114,What do you think about the safety of the swine flu vaccine? Media hype or reson to worry? http://tinyurl.com/yf8o35x,1
3947433501,Scared To Death About This Swine Flu!? - http://tinyurl.com/n6rb5f,1
5606668606,RT  2006 yr of the cow-Mad Cow disease 2007 yr of the bird-Avian flu 2009-yr of the pig-Swine flu 2010 yr of the cock Anybody else worried?,1
5606222507,Better now. Nebulized before it got too awful. My poor little guy. Still getting over flu. Tx for kind words!,1
5603749009,@CandaceCalvert THAT'S perrrfect! Of course u'd give the cruise-ship nurse a signed copy of CRITICAL CARE:)  pshhh I was worried u had flu!?,1
5095209202,"@syancyfox5  No Flu shot for me - Not worth the lines, and your story on Dystonia scared the Beejezus out of me.",1
5094899800,getting my flu shots on this a.m.,1
5598458103,Got swine flu. Just getting over it. It just the flu with a little stronger affects. This is a money maker for the pharmacy (cont?,1
5597941814,thinking about this flu shot I'm about to get.,1
5597468910,Rhiza FluTracker: Re: Woman Dies Of Swine Flu AFTER Getting Vaccine: OzarkTom - Read the artic.. http://bit.ly/1TxiAf,1
5596134306,I am doing good just getting over swine flu,1
5594093614,"Can I please stop getting the flu??  Rachael Cantu BORDELLO show CANCELED TONIGHT due to the flu.  Please go see Via Tania, she is great! RT",1
5590845113,"Lebak, Banten ::: Bird flu outbreak in several villages. Bird flu infected chickens disposed to irrigation cana.. http://bit.ly/1vsVhA",1
5590168501,"Pret-tay sure I'm getting sick. Sore throat, stuffy nose. Headache. Just hope it's not Le Flu De Le Swine. #fb",1
5589823910,"@stellar7 Glad to hear you are getting your strength back. Little guy had the piggy flu, all that remains is an occasional cough.",1
5588864610,I'm getting better.....Swine 'flu will NOT be the end of me.....MWAHAHAHAHAHAHAHAHAHAHA!! XP,1
5078505907,Is getting his seasonal flu shot.,1
5078213505,Might be getting the flu... Hope to god not. I have things to do. Film and work can't take a break.,1
5075637208,i have 4% chance of getting swine flu looooool,1
4123469100,i'm back! brown bottle flu had me down and out all day saturday. i'm getting old.,1
5073981404,just getting home. had a good day except for the fact that my throats still killing me. wants this flu to fly somewhere! =(,1
5579296905,Kids are getting their swine flu vaccines tom. Was such a tough decision but with over 100 kids in the next school dist. W/ flu too risky!,1
5578840509,is getting through the flu!!,1
5577595414,Hey everyone Please cross your fingers I dont get the flu after getting coughed many a times in the face by a little boy who probably has it,1
5576732403,@sugarplum7295 thanx....i got the flu and its the worst. yaye your getting to be young after all lol.......,1
5072362301,@theodric FLu season is starting. Good lcuk with NOT getting sick!!!,1
5071785414,Hope everyone is getting well! School closed for flu for Thursday/ Friday.,1
5070641308,Incase any one was thinking of getting the flu or could dont it sucks.. I soo hate being sick,1
5069923907,Swine flu in my kids elementary school. Considering keeping them home I am worried,1
5571323911,"Revenge of animals (: RT@ProminencePR  first we had mad cow disease, then we had bird flu, now we have swine flu, O.M.F.G it's FARMAGGEDON",1
5062175501,Flu shot 2morrow. Better be better. Being sick & getting a shot to keep you from getting sick makes you more sick.,1
5061191901,i feel like im getting sick!=[ UGH piggy flu stay away!,1
3802417208,"Worried about swine flu this fall?  Tell us at http://www.momsoutloud.com on our poll, then watch for tips this week! #moms #parents",1
5517856609,"It just keeps getting better & better. Baby girl sick again-had a runny nose, now nasty sounding cough, temp 99.6. Flu for real this time?",1
5053736604,"Despite my best efforts to avoid getting sick, I have failed miserably. Ugh! Stupid flu.",1
4788888704,@JulieBanderas We're going to have the H1N1 flu shots available at the hospital I work at for staff.  I'm considering getting it.,1
5052903605,10 natural ways to avoid getting Swine Flu that don't include getting the untested vaccine! http://budurl.com/alfy,1
4786269900,"I'm awake, fearing the possibility of getting Swine Flu from down in Mexico. Everyone is to now wear a mask while reading my tweets. =\",1
5050227606,UGHHH. I think I'm getting the flu that's going around. shit! 8(,1
5510557901,a woman just told me she'd shake my hand but is afraid I have the swine flu.,1
5509728401,ahh my throat is itchy and nose is kinda running i hope i dont have the swine flu.... or bird flu...,1
5509463506,"Fear is stupid, and more detrimental to your health than any strain of flu, or any vaccine to prevent you from... http://fb.me/5wZxiqF",1
5504244809,When Jonghyun got the swine flu I was thinking 'what if another SHINee member will get it too??' and now Onew's got it &gt;_&lt;,1
5504201711,"Just when I thought I was getting better, my flu decides to rev the engine up again..... *sniffle*sniffle* off to get a lemsip",1
5500648701,Getting a lot of work done tired trying to catch up with everything that needs to be done around here me and boys got the flu shot & h1n1,1
5496643810,"RT @momlogic:As if worrying about getting swine flu wasn't enough, now you can worry about getting scammed too http://su.pr/1bT4X4",1
5494988703,sitting at home  eating subway in my undies watching spongebob lol!!!!  wish I cld go out but just getting over the flu! plus Vegas in 6days,1
5493515504,"change, as well as fall is in the air, but too bvusy with the flu to worry or care right now.",1
5478720907,"i am getting a really bad caugh, if i'm getting that bloody pig flu i will not be impressed!",1
5477937602,Last day to have your say: Are your kids getting the H1N1 (Swine Flu) Vaccination? Anonymous Poll http://twtpoll.com/gjtttl,1
5472920107,Crap!  Cats are getting f-ing swine flu now.  Stay the F away from me.,1
5469651308,I think im getting swine flu either that or I'm dying,1
5469050709,"@coltaine808   Cause I'm thinking what I had in Spring 2008 knocked my on my ass for a month-- wasn't just ""flu"", but never tested",1
5468802906,"@colettewh If you're around people getting the flu, you should definitely get the vaccination.",1
5468235305,RT @trishSWFL: I'm not getting the vax---since I seldom catch even a cold || I don't get regular flu vax. But I'm not risking this strain.,1
5467812409,Theraflu don't let me down... We are still shutting it down 2NITE!! Maybe I'll rock the bird flu mask,1
5466723113,RT @redsoxgirl46:RT @starrphishe My 3-yo nephew has swine flu & worried that my pregnant sister may get it. Prayers appreciated ?,1
5466509504,"Remember, your car is 200 times more likely to kill you than the swine flu.  Calling all people to NOT FEAR SWINE FLU.",1
5464995210,"Dad: ""Don't expose yourself to cold. Do your work and come back home. Buy masks and don't go in crowds. Swine flu is not getting better""",1
5463699602,"It's weird to get sick and have to worry about gettin crazy, scary sick.  It's like the flu is goin' ol' timey. :O)",1
5462333407,"feeling sick. dunno if it's just ICP headaches getting worse, or I'm getting flu. don't tell my sisters. any of them. resting now...",1
5462036810,Isn't it nice Goldman Sachs is getting its swine flu shot before my 2 year old?,1
5457293809,Large NYC employers getting swine flu vaccine http://cli.gs/Md9hv,1
5457047104,#swineflu Large NYC employers getting swine flu vaccine - The Associated Press: RTE.ieLarge NYC employ.. http://bit.ly/3AhLD0,1
5456827408,I am worried I may have caught that darn H1N1 Flu... ugh.. not my year of health.. cant wait till 2009 is over,1
5456431907,Can Getting the H1N1 Immunization Affect My Unborn Baby? http://ow.ly/zCzY #flu #h1n1,1
3696543306,"Always getting called in on my days off. What the hell, coworkers! This is no time for the flu!",1
3690946707,glad i'm not in NC getting the swine flu,1
5452491801,"@matildajones so don't worry, I was the exception lol. and hey, still beats having swine flu right ;)",1
5449914313,@MissKatiePrice Ahhh just herd about Harvey with suspected swine flu :( Hope he's well soon and thinking of you all xx,1
5449030410,so im starting to think ive got swine flu. cant hardly breathe. might have to go to the hospital if it keeps getting expontentially worse,1
5444826203,"@BenjaminGell does everybody have Hackney swine flu lol? Oh dear! I feel ok just now. Oh and I don't have facebook Ben I'm afraid, sorry :(",1
5444019410,My son had a high fever since last weekend. I worried if he took a new flu or not. I brought him to the hospital immediatey.,1
5442076705,"I'm scared, ppl in MD keep dying from swine flu, if I dnt make it I love guys #moviemomment",1
5441582206,im getting a flu :(,1
5436015005,@corinnapaola So many of my students are getting the flu this year. Have to try to be careful. Drink plenty of fluids & rest,1
5432742307,DRs just found first case of swine flu in a cat in Iowa. Great. Now I have to worry about coughing on the cats.,1
5425363106,LOL!!  RT @MrsButterworths Don't worry my dears! You can't get swine flu from having bacon with your pancakes!,1
5424880610,@CupcakeCornerUK How are you feeling Charlotte?  Youngest now looks like she's getting the flu - she ASKED to go to bed @4:30!!!,1
5422994000,Not feeling up to snuff this week. If I'm even getting swine flu (over the cuckoos nest)... #fb,1
5422014110,looking up swine flu just makes me more terrified of influenza. this hypochondriac calls shenanigans on H1N1!,1
5421593707,"been ill with flu, now maybe sinus infection for 13 days. this is getting OLD - and expensive(self employed=no ""sick days"") Dr appt today",1
5418071310,"Successfully fighting off something. I swear by getting seasonal flu shot, more rest, and Wellness Herbal Resistance Liquid (at Whole Foods)",1
5401785606,finally getting over the flu ... wow this one was wild!  I am counting on a sick free remainder of the year!,1
5400751212,.@genderbitch Obama declares flu emergency. Right-wing in favor of flu. Gun owners fear emergency. http://tinyurl.com/yfljw57,1
5400128008,thinking about getting the H1N1 flu shot.has anybody here got the shot yet?,1
5399929207,Being surrounded with peeps that have the swine flu sucks cause every little sneeze and cough makes me nervous that I'm getting it..,1
5397291308,the Thought of the morning sunshine and Your sparkling face made me realize that this flu is just a flu..... and I am getting better now....,1
5397124702,"Hand sanitizer does help prevent the flu from getting in your body, but hand-washing is far more effective.",1
5396650602,being sad lost my sister to the swine flu and mow our bird died to,1
5389787103,Just met with the trainer and we will be missing 6 players with the flu for this mornings practice. Getting the bug-hope it stops soon.,1
5384270707,tired. sore. getting sick......swine flu or too many sit ups.....,1
5384198405,"@JDTheEngineEar oh yea, we be there Dec 13... in full effect... Giving yall the ""bird-flu"" again!",1
5380788507,This really cant be happening.. I have a toothache & I think im getting a cold.. I was just sick last week..  & No I dont have swine flu,1
5377670201,"@Valerie4012 Yep, but Savannah hasn't had any yet. Getting her immune system through flu season first.",1
5373975503,A high school friend passes away from the flu and a few of my friends won't attend the funeral because they fear catching it. Argh. :(,1
4067029110,@AMAZINGBOSSUP bird flu goin around on twitter,1
5372224908,@ddubswifey69 got home early today. feels like i am getting the flu,1
5371684306,"Concerned about swine flu, Wolfson Children's Hospital in Jacksonville bans visitors under 18 http://bit.ly/yvRdn (via @jaxdotcom)",1
4066630902,seems like these bird profile pics are spreadin like swine flu. hope i dont get infected next :(,1
5370112805,East Valley high school teacher dies after getting Swine Flu http://bit.ly/2UYWyJ,1
9129205902,getting flu,1
5363640707,"ok, ok...i'm breaking down and getting a flu shot this year. ouch!",1
5362502909,@ShutterBugGeek Morning Robin! Getting over flu so was sort of blah. Doing better now though. How about you? Enjoy Halloween?,1
5356056801,"@Marsmellowgurl I have a good immune system. Got AIDS, the bird flu, a broken leg and 3rd degree burns at the same time. Healed 1 day later.",1
5351511809,I think im getting sick and 4 ppl frm c0stc0 and 3 frm school already g0t the swine flu. plz dnt let it be!,1
5351092504,"I *was* getting over my cold. Then I relapsed. Then Spyder came down w/stomach flu yesterday. Today, I'm nauseated. Joy.",1
5348964009,"@RowanLarke Oh no, not flu. Thinking healthy thoughts for you!",1
5336835803,Good one.RT @washingtonpost A Q&A on how to prevent getting swine flu and what to do if you have it http://bit.ly/ijFCi #swineflu #H1N1,1
5335866305,I think I feel much better today. I fought off whatever cold or flu I had without getting too sick.,1
5324386504,Now they are all getting swine flu #mosthauntedlive,1
5323997313,Having the worst Halloween weekend! :( stuck at home with the flu!! :( boo...missing fear valley and hallelujah night!,1
3923552101,Thinking about folks I know in Seattle with swine flu. Only a matter of time I guess.,1
5321754806,"@Ravish30 no flu thankfully, he's had a bad cold since tuesday. worried that going out would just make it worse again",1
5320465313,Isle of Wight Swine Flu update 8.05 Monday morning on Topping in the morning - let us know your questions are you worried? #fb,1
5315692006,Getting H1N1 shot today! I like to say swine flu instead! They are pigs!! Your not gonna hurt there feelings! http://www.LanceMartin.net #fb,1
5315064909,Are you getting the swine flu shot? http://tinyurl.com/ykbblpb,1
3916363206,"IMHO- compare the risks of Swine Flu and Side Effects of vaccines, examine news reports carefully, make choices based on facts not fear.",1
5292861901,Sick at home thinking i have the flu once again :(,1
5292605809,I'm now a swine flu H1N1 survivor. At least I don't have to worry about getting the vaccine.,1
5291964105,What! Are you OK i'm so worried about you! @markonyou Sweet I have swine flu and I'm in quarantine...,1
5291655108,@TempestJumpr i would assume that in somalia they have more to worry about than the flu haha. like AIDS. not somalian AIDS. just AIDS :),1
5291579011,here is the video of the cheerleader who can only walk backwards after getting flu shot - http://ping.fm/bb4SJ,1
5287159303,"@AlbertinaPdC Flu, I fear. I'm actually on leave, was meant to be walking the Northumbria Coast Path today!",1
5285778501,Pcp's office won't have H1n1vacc 4 wks - a bad mind game! Flu makes me (& most autoimmune)very sick.Noticing the worry- will walk it off :),1
5285685906,Swine flu fear sidelines Roberts: Jason Roberts has become the latest Blackburn Rovers player to come down with.. http://bit.ly/4tKv0M,1
5285824805,"County running low on seasonal flu vaccine: ?We&#39;re afraid we&#39;ll run out.? This year, the county has not.. http://bit.ly/2jZMlm",1
5276854803,FUCK! Now I KNOW I'm going anywhere! [Wyandotte County man dies after getting Swine Flu!] http://www.kansascity.com/679/story/1538232.html,1
5274423408,"Some idiot passerby asked someone, ""do you have avian bird flu?"". Sadness...",1
5273529210,Is Scared Of Getting Swine Flu !,1
5269149910,is scared and worried about have swine flu,1
5268558904,"Glad to be well from the flu, finaly getting back to my regular routine:)",1
5266879601,thinking of getting a flu shot? watch this & think again. http://bit.ly/13HHL0 RETWEET!,1
5266013200,Scared of the swines that have the flu.,1
5264664002,RT @k4dasoul22: @Twitchnmild its getting cold here.. flu season dnt come ova here lol&lt;---Lmao,1
5263883414,"@jeffmenig home with swine flu right now! sorry for not getting at you yesterday, slept all day. the swine is serious business.",1
5252858203,RT : @garretmaine Ohh shit I'm getting sick :/ fuck you flu shot you didn't do a thing for me (I'm getting sick. shit),1
5251561814,I fear my house is no longer the [swine] flu free zone I hoped it would be. Both brother and I are feeling miserable this evening. Not good!,1
5251074207,Son and daughter have h1n1 bihind them. Going to school tomorrow. I'm getting a fever and hoping I have swine flu lite.,1
5250917408,"Is at the hospital thinking of how much money I could have saved, just for a fancy way of telling me I have the flu",1
5240976909,"Brayden has the swine flu! :( Worried, worried, worried",1
6004314210,Swine Flu has arrived at my daughter's kindergarten. 2 cases. & I think I'm getting her eye infection. Next few weeks will be fun. =(,1
5234593101,Listening to a Dr. talk about H1N1 at the chamber of commerce. I'm terrified right now...get your flu shot!  :-((,1
5924154714,Oh dear I fear man flu is on it's way.,1
5918923912,getting the swine flu vaccine in about 2 hours and a half and i convinced my parents to let me get an official sony headset for the ps3,1
5916662502,My flu is NOT going away!!!!! Its NOT even getting any better!!! I feel awful :(,1
5231342012,RT @theoaklandpost: Worried about swine flu? There's free vaccinations being given at Fireside Lounge today.,1
5231025608,RT @vboykis The office is scared of swine flu. I've been in Russian public bathroom. Nothing scares me anymore. [Me:Thailand public loo!],1
5224193408,"@stephenfry Hope all went well last night and Mark recovers from Swine flu, dont worry it only lasts a weeeeeeeeek (piggy squeal)x",1
5223441105,"I'm worried my kids won't get the H1N1 vaccine in time. Manufacturers need to step it up, step on it. This flu is spreading like wildfire.",1
5222389802,RT@Cliffdoggydog Getting the flu shot?...Read this nice little review of the H1N1 vaccine first: http://bit.ly/2nMqYN,1
5221219912,I get sick ALL the time. I didn't get a flu shot last year and I was more sick so I'm getting it this year.,1
4618036005,I either ate some bad pork or I am getting the flu. Tummy Not feeling good.,1
5219633708,"Getting over the worse part of a flu virus, going to bed.  Not sure if I'll be going to school tomorrow or not.",1
5217816810,"@dominionpundit Good read - Fear the quacks, not the flu shot http://tinyurl.com/yk34xeq #tcot #roft",1
5213099212,the flu sucks...i recommend not getting it.,1
5212044904,@TweetDiane im worried like you too...because its so new. my dr pretty much makes me get the regular flu shot each year,1
5877144408,i thought i was getting over this flu crap but i guess i was wrong now i feel worser than yesterday.....oh and i have to go to work this day,1
5870243013,"@miraclelaurie Lucky on the clothing, I don't believe it's so lucky on the lunch. More Bird Flu-y.",1
5866492907,is going to take a nap before resuming UDS. Does anyone have any tips for getting over the flu? I already have lots of dayquil in me.,1
5206905108,everyone in theatre is getting swine flu :/ doctor's for my smart pills soon,1
5206337609,Investors.com - The Administration's Flu Fear-Mongering: http://bit.ly/48fWWO via @addthis,1
5861781606,"@wondrous_as_u I have a middle schooler too & they seem to be getting normal flu symptoms with the H1N1, but lots are getting it,",1
5859326813,"Three weeks, still coughing but getting better. Nasty flu coupled with Bronchitis.",1
4482098607,"@BellevueHealth ya that flu shot video was yucky!! I'm not getting a flu shot, I've never had one - they seem good to avoid. Good video",1
5849301300,Slowly getting the vocals back in shape after being sick from a bad cold (might have been a mild case of swine flu).,1
5845568508,"@meluhhneecando lol its da bird flu thanks twitter thanx :P

*T3AM INFAMOU$*",1
5201439810,Tessa has the swine flu. Luckily not much worse than a cough and on/off fever.  Getting better!  Time feels weird. Been outta work 2 days.,1
3843561013,@chriss_yst I've been so worried about her. Don't think Holly should get Tamiflu as she's been so ill in past.Think I probably had Swine flu,1
5836176911,feels like i'm getting the flu.,1
5832626803,AMEN RT @fredshadian: 7 Darn Good Reasons You Need Not Fear the Swine Flu: http://sn.im/tartp (via @ChrisCade),1
5829043207,"I think I'm getting sick ;s I have a headache, I'm a bit flu-ish and my nose is umhh... ""closed""",1
4347695306,RT @PriceDoc Heart patients who catch the flu have more to worry about s http://ow.ly/qPXp &lt;- my 6 yr old sever pulm. valve regurg and RVH,1
5187862602,ugh why dont this flu just go away? I started getting better now its coming back..,1
5820330308,@PattiC14 have you heard anything about her husband Ray? He also had swine flu before she caught it. I'm worried :(,1
5185105907,am I the only one not worried about swine flu?,1
5184144107,getting a pig flu shot soon!,1
5183726605,"@Jeremiah_kk yo man, hope you ok. theres flu pandemic here man, people are getting sick like crazy..",1
5810034603,"Spent half the day getting flu shots here in NYC (where they're scarce). Got lucky, but now have sore arms from double-duty innoculations.",1
5743188911,"flu, flu, flu how do you do? Is it swine or is it bird and my dear head why do you hurt? Sage tea overdose. Cheerio",1
5738840901,"@abigailrieley Hope your flu jab getting better too, sounds as bad as flu!",1
5735746606,Morning - afternoon lol just tricked woodys mum into thinking that brucie has died of flu lol,1
5173587614,My colds and flu are getting worst.. going to seek medical attention right now.,1
5715378311,@pinkladyuk they sacked him... Oh no that's just wishful thinking. He's got a touch of flu and doc says no work. Talk about a brucie bonus!,1
5709575901,Swinefluhqs What should the dentist be concerned about in the in the scenario of emerging swine flu http://bit.ly/10NPmX,1
4764327008,"Dear everyone: please cease and desist with the flu business and any other health problems you may think of getting then spreading, kthxbye.",1
5157663814,swine flu getting closer everyday..kids got regular flu shot no swine shot here yet..mom and dad have neither yet,1
5697405812,@tweetpea looks wacky for me too. Hopefully it's not a bird flu! lol,1
5149016611,"Some radio moron claimed 37,000 deaths a year are attributed to the flu. That is a completely made up statistic.It is all fear mongering.",1
5690654314,I'm getting a flu shot on monday! :O,1
5145893904,@Jason_Manford - and yet they make the bloody news when they get 'Bird Flu' - it's sexual equality gone mad,1
5684689707,@AnnaSCWishes I think I have an ear infection too...but haven't been to the doctor b/c I'm afraid of getting swine flu in the waiting room!!,1
5131971906,Waiting in the 1st Covenant Church parking lot for mumma. She's getting her flu shot inside to protect baby.,1
5660294701,@jaimeelee17 Yep! Now back at the hotel resting because i'm still getting over my flu from earlier in the week.,1
4749404803,#swineflu Schools open amid swine flu concern - Arab News: Schools open amid swine flu concernArab New.. http://bit.ly/1yPhPl,1
5127390300,I wonder how scared people would be if they broadcasted on CNN everytime someone dies from regular flu... We wouldn't go outside!!,1
5648506314,"@hollywoodrose 4000 deaths where? 250,000 die every year from seasonal flu, I'm not worried about H1N1 yet. lol",1
5639568005,i feel lyk i'm getting the flu=(,1
5630800002,Getting ready to go home after a week of dogding swin flu and meating people and a some job inteviews.,1
5112575508,Oh I really hope I'm not getting ANY kind of flu right now...,1
5623947914,#travel Swine Flu Airlines Flights (source: About): A big concern for many passengers when speaking of i.. http://bit.ly/2h3hn0,1
5619635106,Kids got exposed to swine flu Sunday. Now Emily is coughing and a 101.5 fever. Nothing to worry about. Right?,1
5104905504,Back in ny...sorry to jet blue for being a bitch. It was the flu and fear of flying combo. We 'hugged' in the end:),1
5103248809,getting ready to leave for work.  I am praying that I don't catch the stmoach flu from my grandmother,1
5101785913,"@callapidder I've got a kiddo home with the flu.  None of us had a flu shot, so I'm concerned that we all may end up with it.  Ick!",1
5603911413,You know when you are getting old when---? I will go first....You know when it takes you 2 weeks instead of 2 days to get over the flu.,1
5601969210,@_michii lol. I'm faaaaarrr from lazy. Lol. I'm on my way to work. I feel like shit. I think I may be getting the flu.,1
5094765009,112 kids at the public school in my town are out sick. My brother goes there. Guess who's probably getting the flu again? FML.,1
4503347009,Getting a flu shot at the Walgreens in E. Boston. I think it's ironic I'm getting the shot at a place where I'm most likely 2 catch the flu.,1
5090344014,Just found out /Scared for my family /Swine Flu - I Got a call just a short time ago that my daughter is at the beg... http://ow.ly/15WMb6,1
4656837005,getting my flu shot. eeeekkk!,1
5084024005,Whose getting the H1N1 Vaccine?! --- RT @Briancbc: H1N1 flu vaccine clinics will open in HRM on Monday Nov. 2nd,1
5583854908,"I'm getting flu, ugh i hate flu.. It changes my voice and sometimes i can't smell anything.. Annoying",1
5582113902,had 2 buy Thera Flu for my mom. shes getting sick,1
4116319412,@froggent I was worried I'd be home with a flu kid for a week!,1
4114116802,"WIfe is out ot town, I have the flu, kids are driving me crazy, and I'm thinking about buying a used Fender Deluxe Reverb.",1
5072175305,@UMHealthSystem Teens are getting sicker w/ H1N1 than seasonal flu. But it's younger kids w/ highest hosp rates #H1N1swinefluchat,1
5071373709,@REDLINE216 ; u still got the bird flu i see lmao,1
5570375702,@funsized_boss lol ok! but dont get to friendly with those girls...lol that bird flu is contagious ;),1
2074414302,"clogged nose, sore throat, very slightly watery eyes. omg! am i getting the swine flu?? or maybe because i played in the rain??",1
5060923113,i think im getting the flu! ohh noooooooo ... http://lnk.ms/2T502,1
5053089611,"""Why do they have a shot that gives you the flu?"" ""It doesn't give it to you, it helps prevent you from getting... http://bit.ly/4oRp4a",1
5052567903,@KristaChelle yeah. i hadn't felt bad at allll. but the past two days i have. i hope i'm not getting flu! ):,1
5050464607,"is amused that my teacher doesn't want me going in, as she's scared i'll infect the whole class lol! swine flu is overrrrr :D",1
5050152213,Jeffrey Wisor talked me into getting a flu shot at the multipurpose center. Geez.,1
5504942612,haha swine flu is a trending topic? im pure scared case i get itttttt |:,1
5503990801,Getting ready 4 big #pbhhealthfair today... Bring it on. Angry ppl who can't get a flu shot ... I will kill u w kindness (and police backup),1
3987999412,@elpedro444 seriously its absolutey bollocking cold outside - no cloud cover. Maybe I'm just getting swine flu?,1
5495137908,"So i&#39;m thinking that it not the flu, just the same stomache issues I have been dealing with for like a week now... Can I have one day wh",1
5494066604,Is at home sick with the flu today but don't worry it's just the normal one not the H1N1 :(,1
5479521911,RT CNN 5000 swine flu vaccinations trasnferred to #Gaza tdy by #Israel . Heres our story this week on H1N1 fear.. http://bit.ly/3qXIHB,1
5478242904,"Here's what's a drag: know not supposed to touch face, to avoid getting flu germs on, but allergies mean always wanting to rub itchy eyes.",1
5467605613,"Tweeps 2 follow: Americans are supposed to be scared of HIM, not the dumb flu! Let's get some perspective! @Real_Bin_Laden #followfriday",1
5462380501,Worried that you might have the H1N1 Swine flu? Visit the H1N1 Response Center and take the online assessment http://bit.ly/67DiW ^lw,1
5455438407,So miserable today. Hope I'm not getting the flu-I just got over an effing sinus infection! I hatehatehate this constantly changing weather!,1
5453140505,@dizzeerascal me and Nina from Dollie Mix are just getting over Swine Flu,1
5450016510,Half of my class is out from the flu or apparently scared to come to class with everything happening. Campus is crazy anymore.,1
5444379606,RT @jaset: 1 third dont trust swine flu vax http://tinyurl.com/yezlbyz ppl R scared b/c of the scaremongering & misinformation of a few,1
4729081102,"Dinner= tv dinner half frozen, nutrigrain bar and rice crispy treat. I'm getting my body ready to fight swine flu. Antibodies unite!",1
5435767712,"Thought the flu shot was supposed to PREVENT the flu. I was feeling fine b4 getting the shot this week. Now, not so much.",1
5423164400,"am i wrong- i thought swine flu was different than h1n1- h1n1 has the swine flu, but also has bird and human flu strains right?",1
5421765507,is @ work til 7...my lil man is getting his swine flu shot today : ( and his teacher informed us today that he needs speech therapy,1
4050162603,"@Twitter_Tips go tweet go!! Safety first, think smart..them bird flu are relentless meanies!! http://myloc.me/FmX2",1
5402412408,I think I 'm getting a cold or swine flu. Noses hurt...... auuuuuu.,1
5400864611,"is it just me that's more scared of just plain ol' FLU than H1N1? compare the annual death toll of both, people.",1
5400113703,#moronail [ People worried about swine flu. ] http://bit.ly/2oqZan,1
5397114205,"So tired of all these hypochondriacs freaking out about the swine flu. I mean, seriously...I work at a germ factory...still not worried.",1
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,1
5375238300,"I hadn't seriously worried about swine flu before now, but I'm at my doctor's office surrounded by people in masks. Feeling antsy.",1
5372086013,RT @daveshackleford: Wow. For those of you SCARED about #H1N1: Get a life. It's the damn FLU. Why are we so wor.. http://bit.ly/3aYUak,1
3893076009,RT @GovSteveBeshear http://twitpic.com/h7pet - Getting flu shot from Lt. Gov. Mongiardo: 09-10-09,1
5369503412,RT @PharmacyGuru: ? Public school kids are getting swine flu vaccines without ... http://bit.ly/1qyD5b,1
5363940400,I had flu jab today and I'm eligible for swine flu jab. The doctors are getting the vaccine from next week onwards.,1
5359008103,Sitting at my desk thinking that going camping for halloween is a receipe for getting the flu,1
5354842810,thinking wh did i finally get the swine flu,1
5338403902,Maybe it's because of fear of swine flu that no trick or treaters came. Main thing is.... chocolate. #goodhalloweeninmybook,1
5336335500,@kerrycounsell Could be a weird new kind of bird flu - ouch! Which Indian restaurant do you recommend?,1
5319928901,"Well my boyfriend has the flu, maybe swine...so I guess this means I'll be getting it soon.",1
5314804107,"Okay I'm getting mad at the news now, some much hype about the swine flu I had a dream I woke up with H1N1?? How stupid is that?? lol",1
5303044609,"is getting over an aggressive, NASTY flu bug... doubt it's H1N1, but if it is, I'm winning... ugh, painfully.",1
5290940810,H1N1 aka Swine Flu aka The Swizzles.....god I don't want to even get a common cold this year. I might start thinking I got SWIZZLES!! Ewwww!,1
5286925713,"@tlockemy I'm good. Just getting over the swine flu. Not so fun. As for my job, I love it. I work with some wonderful people. It's great.",1
5285485308,Me and my family are all getting over the flu.,1
4145737500,Day three of health drive I am feeling unwell. Hope it is not swine flu - how can getting healthy make you feel ill??,1
5270074208,"@puffandruffle I currently hate my female organs right now too :p plus I'm just getting over a nasty flu, not sure if it was h1n1 or not.",1
5251782310,i really hope i'm not getting sick now. i havent felt well the last couple of days. i swear if this is swine flu i'm killing @SCC_Skwerl,1
5250998701,Crap.  I might be getting sick again.  SWINE FLU!,1
5915540203,"What is the status of swine flu? Is getting more wide spread? Where the most sever cases? Is it adapting to treatments? Questions, Answers?",1
5230458410,"Amid all the other things Afghanistan needs to worry about, the country is today reporting its first swine flu human death. #H1N1",1
5227669007,Swine flu fear is now a full blown pandemic in T.O. Go media go!,1
5225053106,I think Im getting flu soon.,1
5222884909,OmniFootball ? Ancelotti ? Worried about Swine Flu? Drink red wine ...: Read &#39;Ancelotti ? Worried about Swi.. http://bit.ly/NnC5Q,1
5218184007,"ive been banished to my room...ooh flu, your really getting on my nerves...thanks, west penn hospital !",1
